sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,SERIAL.battery2,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
11/25/2025,7:06:12.75 PM,1m 3.8s,63.8,44.565715186937,-123.278890934909,106.2,106.6,69.2,372,184.4,8.142584,8.142584,-4.921268,0.223694,6.487126,6.487126,0,4.47388,-14.2,-8.6,148.2,148.2,128.0,P-GPS,Auto Fly,,21,5,True,,Neo,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-85,-9,126.6,126.6,False,False,False,False,False,True,,True,Normal,100,100,619,1648,1024,1024,C,False,False,False,False,False,0,False,False,False,False,41,6.946,577,1398,6.946,False,3.472,3.478,0.016,False,True,5.562,76.3,70.8,76.2,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,False,False,False,False,44.5659503952911,-123.279312848653,139.2,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,E,NW,1.78,3.57,Calm,True,True,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:12.85 PM,1m 3.9s,63.9,44.565713028756,-123.278887113887,106.2,106.6,69.2,372,185.7,8.142584,8.142584,-4.921268,0.223694,6.487126,6.487126,0,4.47388,-14.2,-8.8,148.3,148.3,128.4,P-GPS,Auto Fly,,21,5,True,,Neo,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-85,-9.4,126.6,126.6,False,False,False,False,False,True,,True,Normal,100,100,619,1649,1024,1024,C,False,False,False,False,False,0,False,False,False,False,41,6.946,577,1398,6.946,False,3.472,3.478,0.016,False,True,5.562,76.3,70.8,76.2,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,False,False,False,False,44.5659503952911,-123.279312848653,140.5,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,E,NW,1.78,3.57,Calm,True,True,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:12.95 PM,1m 4.0s,64.0,44.5657108805127,-123.278882926688,105.9,106.6,69.2,372,187.0,8.142584,8.142584,-4.921268,0.223694,6.487126,6.487126,0,4.47388,-13.9,-9.3,148.3,148.3,125.7,P-GPS,Auto Fly,,21,5,True,,Neo,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-85,-9.7,126.6,126.6,False,False,False,False,False,True,,True,Normal,100,100,622,1649,1024,1024,C,False,False,False,False,False,0,False,False,False,False,41,6.946,577,1398,6.946,False,3.472,3.478,0.016,False,True,5.562,76.3,70.8,76.2,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,False,False,False,False,44.5659503952911,-123.279312848653,141.8,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,E,NW,1.78,3.57,Calm,True,True,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:13.05 PM,1m 4.1s,64.1,44.5657088597968,-123.278879016826,105.9,106.6,69.2,372,188.3,8.321897,8.321897,-4.921268,0.223694,6.71082,6.71082,0,4.47388,-13.6,-9.6,148.3,148.3,125.9,P-GPS,Auto Fly,,21,5,True,,Neo,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-84.9,-9.8,126.5,126.5,False,False,False,False,False,True,,True,Normal,100,100,622,1640,1024,1024,C,False,False,False,False,False,0,False,False,False,False,41,6.946,577,1398,6.946,False,3.472,3.478,0.016,False,True,5.562,76.3,70.8,76.2,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,False,False,False,False,44.5659503952911,-123.279312848653,143.1,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,E,NW,2.01,3.57,Calm,True,True,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:13.15 PM,1m 4.2s,64.2,44.5657068705557,-123.278875087533,105.9,106.6,69.2,372,189.5,8.321897,8.321897,-4.921268,0.223694,6.71082,6.71082,0,4.47388,-13.5,-9.4,148.2,148.2,125.3,P-GPS,Auto Fly,,21,5,True,,Neo,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-84.9,-9.3,126.6,126.6,False,False,False,False,False,True,,True,Normal,100,100,623,1598,1024,1024,C,False,False,False,False,False,0,False,False,False,False,41,6.939,577,1398,6.939,False,3.467,3.473,0.016,False,True,5.562,76.3,70.8,76.2,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,False,False,False,False,44.5659503952911,-123.279312848653,144.3,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,E,NW,2.01,3.57,Calm,True,True,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:13.25 PM,1m 4.3s,64.3,44.5657048974033,-123.278870906106,105.9,106.6,69.2,372,190.8,8.321897,8.321897,-4.921268,0.223694,6.71082,6.71082,0,4.47388,-13.1,-8.9,148.1,148.1,123.5,P-GPS,Auto Fly,,21,5,True,,Neo,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-84.9,-9,126.8,126.8,False,False,False,False,False,True,,True,Normal,100,100,497,1501,1024,1024,C,False,False,False,False,False,0,False,False,False,False,41,6.939,577,1398,6.939,False,3.467,3.473,0.016,False,True,5.562,76.3,70.8,76.2,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,False,False,False,False,44.5659503952911,-123.279312848653,145.6,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,E,NW,2.01,3.57,Calm,True,True,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:13.35 PM,1m 4.4s,64.4,44.5657028365769,-123.278866903991,105.9,106.6,69.2,372,192.1,8.321897,8.321897,-4.921268,0.223694,6.71082,6.71082,0,4.47388,-11.6,-8.6,148,148,125.8,P-GPS,Auto Fly,,21,5,True,,Neo,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-85,-9.6,127,127,False,False,False,False,False,True,,True,Normal,100,100,364,1366,1024,1024,C,False,False,False,False,False,0,False,False,False,False,41,6.939,577,1398,6.939,False,3.467,3.473,0.016,False,True,5.562,76.3,70.8,76.2,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,False,False,False,False,44.5659503952911,-123.279312848653,146.9,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,E,NW,2.01,3.57,Calm,True,True,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:13.42 PM,1m 4.5s,64.5,44.5657007892349,-123.278863186333,105.9,106.6,69.2,372,193.3,8.321897,8.321897,-4.921268,0.223694,6.71082,6.71082,0,4.47388,-8.3,-10.6,148,148,127.7,P-GPS,Auto Fly,,24,5,True,,Neo,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-84.9,-14.2,127.2,127.2,False,False,False,False,False,True,,True,Normal,100,100,364,1313,1024,1024,C,False,False,False,False,False,0,False,False,False,False,41,6.939,577,1398,6.939,False,3.467,3.473,0.016,False,True,5.562,76.3,70.8,76.2,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,False,False,False,False,44.5659503952911,-123.279312848653,148.1,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,E,NW,2.01,3.57,Calm,True,True,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:13.53 PM,1m 4.6s,64.6,44.5656988488253,-123.278859176426,105.9,106.6,69.2,372,194.6,8.065401,8.321897,-4.47388,0.223694,6.71082,6.71082,0,4.47388,-4.5,-15.1,147.8,147.8,124.1,P-GPS,Auto Fly,,24,5,True,,Neo,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-84.9,-16.2,127.5,127.5,False,False,False,False,False,True,,True,Normal,100,100,364,1304,1024,1024,C,False,False,False,False,False,0,False,False,False,False,41,6.939,577,1398,6.939,False,3.467,3.473,0.016,False,True,5.562,76.3,70.8,76.2,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,False,False,False,False,44.5659503952911,-123.279312848653,149.4,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,E,NW,2.01,3.57,Calm,True,True,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:13.65 PM,1m 4.7s,64.7,44.5656976356282,-123.27885587617,105.9,106.6,69.2,372,195.5,8.018735,8.321897,-4.026492,0.223694,6.934514,6.934514,0,4.47388,-2.8,-15.6,147.5,147.5,117.2,P-GPS,Auto Fly,,22,5,True,,Neo,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-85,-16.1,127.5,127.5,False,False,False,False,False,True,,True,Normal,100,100,364,1296,1024,1024,C,False,False,False,False,False,0,False,False,False,False,41,6.935,577,1398,6.935,False,3.467,3.473,0.016,False,True,5.753,76.5,70.8,76.4,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,False,False,False,False,44.5659503952911,-123.279312848653,150.3,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,E,NW,2.23,3.57,Calm,True,True,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:13.75 PM,1m 4.8s,64.8,44.5656964045775,-123.278852484141,105.9,106.6,69.2,372,196.5,7.803683,8.321897,-3.579104,0.223694,6.934514,6.934514,-0.223694,4.47388,-3.7,-15.6,147.7,147.7,116.9,P-GPS,Auto Fly,,22,5,True,,Neo,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-85,-15.9,127.4,127.4,False,False,False,False,False,True,,True,Normal,100,100,364,1295,1024,1024,C,False,False,False,False,False,0,False,False,False,False,41,6.935,577,1398,6.935,False,3.467,3.473,0.016,False,True,5.753,76.5,70.8,76.4,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,False,False,False,False,44.5659503952911,-123.279312848653,151.3,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,E,NW,2.23,3.57,Calm,True,True,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:13.83 PM,1m 4.9s,64.9,44.5656950698156,-123.278848527432,105.9,106.6,69.2,372,197.7,7.608884,8.321897,-3.131716,0.223694,6.934514,6.934514,0,4.47388,-4.2,-15.4,147.8,147.8,115.3,P-GPS,Auto Fly,,22,5,True,,Neo,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-85,-15.8,127.4,127.4,False,False,False,False,False,True,,True,Normal,100,100,364,1296,1024,1024,C,False,False,False,False,False,0,False,False,False,False,41,6.935,577,1398,6.935,False,3.467,3.473,0.016,False,True,5.753,76.5,70.8,76.4,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,False,False,False,False,44.5659503952911,-123.279312848653,152.4,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,E,NW,2.23,3.57,Calm,True,True,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:13.93 PM,1m 5.0s,65.0,44.5656938533801,-123.278844542584,105.9,106.6,69.2,372,198.8,7.519579,8.321897,-2.908022,0.223694,6.934514,6.934514,0,4.47388,-4.5,-15.3,147.9,147.9,113.1,P-GPS,Auto Fly,,22,5,True,,Neo,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-85,-16,127.3,127.3,False,False,False,False,False,True,,True,Normal,100,100,364,1296,1024,1024,C,False,False,False,False,False,0,False,False,False,False,41,6.935,577,1398,6.935,False,3.467,3.473,0.016,False,True,5.753,76.5,70.8,76.4,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,False,False,False,False,44.5659503952911,-123.279312848653,153.5,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,E,NW,2.23,3.57,Calm,True,True,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:14.05 PM,1m 5.1s,65.1,44.5656925089889,-123.278840377463,105.9,106.6,69.2,372,200.0,7.358138,8.321897,-2.460634,0.223694,6.934514,6.934514,0,4.47388,-4.5,-15.5,147.8,147.8,114.3,P-GPS,Auto Fly,,22,5,True,,Neo,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-85,-15.9,127.3,127.3,False,False,False,False,False,True,,True,Normal,100,100,364,1296,1024,1024,C,False,False,False,False,False,0,False,False,False,False,41,6.935,577,1398,6.935,False,3.467,3.473,0.016,False,True,5.753,76.5,70.8,76.4,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,False,False,False,False,44.5659503952911,-123.279312848653,154.6,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,E,NW,2.23,3.57,Calm,True,True,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:14.15 PM,1m 5.2s,65.2,44.565691650257,-123.278836252359,105.9,106.6,69.2,372,201.1,7.499589,8.321897,-2.23694,0.223694,7.158208,7.158208,0,4.47388,-4.5,-15.4,147.8,147.8,106.2,P-GPS,Auto Fly,,19,5,True,,Neo,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-85,-16,127.3,127.3,False,False,False,False,False,True,,True,Normal,100,100,425,1282,1024,1024,C,False,False,False,False,False,0,False,False,False,False,41,6.93,577,1398,6.93,False,3.462,3.468,0.016,False,True,5.753,76.5,70.8,76.4,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,False,False,False,False,44.5659503952911,-123.279312848653,155.7,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,E,NW,2.23,3.57,Calm,True,True,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:14.23 PM,1m 5.3s,65.3,44.5656908405622,-123.278832101378,105.9,106.6,69.2,372,202.2,7.378511,8.321897,-1.789552,0.223694,7.158208,7.158208,0,4.47388,-4.7,-15.6,147.9,147.9,105.3,P-GPS,Auto Fly,,19,5,True,,Neo,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-85,-15.7,127.2,127.2,False,False,False,False,False,True,,True,Normal,100,100,425,1282,1024,1024,C,False,False,False,False,False,0,False,False,False,False,41,6.93,577,1398,6.93,False,3.462,3.468,0.016,False,True,5.753,76.5,70.8,76.4,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,False,False,False,False,44.5659503952911,-123.279312848653,156.7,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,E,NW,2.23,3.57,Calm,True,True,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:14.33 PM,1m 5.4s,65.4,44.5656901552421,-123.278827939671,105.9,106.6,69.2,372,203.3,7.327472,8.321897,-1.565858,0.223694,7.158208,7.158208,0,4.47388,-5,-14.6,147.9,147.9,103.0,P-GPS,Auto Fly,,19,5,True,,Neo,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-84.9,-13.9,127.4,127.4,False,False,False,False,False,True,,True,Normal,100,100,468,1249,1024,1024,C,False,False,False,False,False,0,False,False,False,False,41,6.93,577,1398,6.93,False,3.462,3.468,0.016,False,True,5.753,76.5,70.8,76.4,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,False,False,False,False,44.5659503952911,-123.279312848653,157.7,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,E,NW,2.23,3.57,Calm,True,True,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
